"Id","Amount","DetailType","JournalEntryLineDetail.PostingType","JournalEntryLineDetail.AccountRef.value","JournalEntryLineDetail.AccountRef.name","Parent_Id","TxnDate","DocNumber","JournalEntryLineDetail.Entity.Type","JournalEntryLineDetail.Entity.EntityRef.value","JournalEntryLineDetail.Entity.EntityRef.name","JournalEntryLineDetail.ClassRef.value","JournalEntryLineDetail.ClassRef.name","JournalEntryLineDetail.DepartmentRef.value","JournalEntryLineDetail.DepartmentRef.name","Description","ProjectRef.value","Parent_Entity"
"21","13.93",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"166",KHadal,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"22","2203.1",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"1234",KHawaii Tours and Activities,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"23","43.96",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"1234",KHawaii Tours and Activities,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"24","62.79",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"167",KHawaii Discount LLC,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"25","2.1",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"167",KHawaii Discount LLC,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"26","83.72",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"173",KHilton Grand Vacations-Discovering Hawai,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"27","2.8",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"173",KHilton Grand Vacations-Discovering Hawai,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"28","267.0",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"1236",KKona Concierge {Customer},"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"29","5.68",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"1236",KKona Concierge {Customer},"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"30","20.93",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"9","KKona Village, a Rosewood Resort","842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"31","0.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"9","KKona Village, a Rosewood Resort","842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"32","7371.04",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"1231",klove hawaii guides,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"33","142.86",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"1231",klove hawaii guides,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"34","62.81",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"1280",KMC&A:KMC&A - FIT,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"35","1.8",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"1280",KMC&A:KMC&A - FIT,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"36","513.07",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"24",KPacific.19,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"37","10.35",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"24",KPacific.19,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"38","62.79",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"174","KPleasant Holidays, LLC","842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"39","2.1",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"174","KPleasant Holidays, LLC","842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"40","20.93",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"1150",KProject Expedition,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"41","0.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"1150",KProject Expedition,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"42","984.28",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"182","KTournet Hawaii, Inc.","842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"43","19.9",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"182","KTournet Hawaii, Inc.","842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"44","648.83",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"188",KViator,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"45","21.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"188",KViator,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"46","20.93",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"185",KTripster,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"47","0.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"185",KTripster,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"48","20.93",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"187",KVeltra Inc.,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"49","0.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"187",KVeltra Inc.,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"50","177076.57",JournalEntryLineDetail,Credit,"71",FIT Tours,"44795","2025-06-30","202506312",Customer,"190",KDirect,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"51","3453.09",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44795","2025-06-30","202506312",Customer,"190",KDirect,"842103",KOZICO,"2",Kohala Zipline,Direct Sales 6/1-6/30/25,,JournalEntry
"0","33592.52",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"44797","2025-06-30","2025063001",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","33592.52",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"44797","2025-06-30","2025063001",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","8962.82",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"44799","2025-06-27","2025062701",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","8962.82",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"44799","2025-06-27","2025062701",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","61464.82",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"44800","2025-06-26","202506601",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","61464.82",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"44800","2025-06-26","202506601",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","11197.98",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"44803","2025-06-25","2025062501",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","11197.98",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"44803","2025-06-25","2025062501",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","56309.68",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"44804","2025-06-24","202506",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","56309.68",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"44804","2025-06-24","202506",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","42833.41",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"44806","2025-06-23","2025062301",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","42833.41",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"44806","2025-06-23","2025062301",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","14483.78",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"44807","2025-06-30","2025063002",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","14483.78",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"44807","2025-06-30","2025063002",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","6849.41",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"44808","2025-06-27","2025062702",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","6849.41",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"44808","2025-06-27","2025062702",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","9052.46",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"44809","2025-06-26","2025062602",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","9052.46",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"44809","2025-06-26","2025062602",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","3136.74",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"44811","2025-06-25","2025062502",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","3136.74",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"44811","2025-06-25","2025062502",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","3806.91",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"44812","2025-06-24","202506402",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","3806.91",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"44812","2025-06-24","202506402",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","28838.45",JournalEntryLineDetail,Debit,"124",HFT Client Trust Account,"44813","2025-06-23","2025062302",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"1","28838.45",JournalEntryLineDetail,Credit,"123",HFT Boh Trust Sweep Acct,"44813","2025-06-23","2025062302",,,,,,"1",Hawaii Forest & Trail,,,JournalEntry
"0","25946.69",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"44818","2025-06-30","2025063003",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","25946.69",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"44818","2025-06-30","2025063003",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","4742.55",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"44819","2025-06-27","2025062703",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","4742.55",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"44819","2025-06-27","2025062703",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","7848.73",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"44820","2025-06-26","2025062603",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","7848.73",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"44820","2025-06-26","2025062603",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","10159.67",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"44824","2025-06-25","2025062503",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","10159.67",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"44824","2025-06-25","2025062503",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","1088.87",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"44825","2025-06-24","2025062403",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","1088.87",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"44825","2025-06-24","2025062403",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","28278.14",JournalEntryLineDetail,Debit,"191",KOZI Client Trust Account,"44826","2025-06-23","2025062303",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","28278.14",JournalEntryLineDetail,Credit,"185",KOZI BOH Trust Sweep Acct,"44826","2025-06-23","2025062303",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","8023.59",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"44827","2025-06-30","2025063004",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","8023.59",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"44827","2025-06-30","2025063004",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","5605.0",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"44829","2025-06-27","2025062704",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","5605.0",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"44829","2025-06-27","2025062704",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","24569.74",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"44830","2025-06-26","2025062604",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","24569.74",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"44830","2025-06-26","2025062604",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","4945.95",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"44832","2025-06-25","2025062504",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","4945.95",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"44832","2025-06-25","2025062504",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","8812.6",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"44833","2025-06-24","2025062404",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","8812.6",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"44833","2025-06-24","2025062404",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","28523.23",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"44835","2025-06-23","2025062304",,,,,,"2",Kohala Zipline,,,JournalEntry
"1","28523.23",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"44835","2025-06-23","2025062304",,,,,,"2",Kohala Zipline,,,JournalEntry
"0","5606.64",JournalEntryLineDetail,Credit,"57",Deferred Revenue:Deferred Revenue (CC),"44954","2025-05-31","2025053130",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,May Deferred Rev Adj,,JournalEntry
"1","5606.64",JournalEntryLineDetail,Debit,"71",FIT Tours,"44954","2025-05-31","2025053130",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,May Deferred Rev Adj,,JournalEntry
"2","140.09",JournalEntryLineDetail,Debit,"59",Deferred Revenue:Credit Card Fees,"44954","2025-05-31","2025053130",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,May Deferred Rev Adj,,JournalEntry
"3","140.09",JournalEntryLineDetail,Credit,"155",Tours:Credit Card Fees,"44954","2025-05-31","2025053130",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,May Deferred Rev Adj,,JournalEntry
"4","3664.2",JournalEntryLineDetail,Debit,"57",Deferred Revenue:Deferred Revenue (CC),"44954","2025-05-31","2025053130",,,,"842103",KOZICO,"2",Kohala Zipline,May Deferred Rev Adj,,JournalEntry
"5","3664.2",JournalEntryLineDetail,Credit,"71",FIT Tours,"44954","2025-05-31","2025053130",,,,"842103",KOZICO,"2",Kohala Zipline,May Deferred Rev Adj,,JournalEntry
"6","62.6",JournalEntryLineDetail,Credit,"59",Deferred Revenue:Credit Card Fees,"44954","2025-05-31","2025053130",,,,"842103",KOZICO,"2",Kohala Zipline,May Deferred Rev Adj,,JournalEntry
"7","62.6",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"44954","2025-05-31","2025053130",,,,"842103",KOZICO,"2",Kohala Zipline,May Deferred Rev Adj,,JournalEntry
"0","46393.27",JournalEntryLineDetail,Credit,"50",Accrued Liabilities:Accrued Payroll,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,"07/07 Payroll",,JournalEntry
"1","275.61",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,"401k Standalone",,JournalEntry
"2","125.12",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,CL-Dent Pre-Tax,,JournalEntry
"3","58.37",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,CLT 401k-Roth,,JournalEntry
"4","17.04",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Med Pre-Tax,,JournalEntry
"5","147.03",JournalEntryLineDetail,Credit,"161",Tours:Labor:Fringe Benefits:Guide,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,"401k Standalone",,JournalEntry
"6","234.6",JournalEntryLineDetail,Credit,"161",Tours:Labor:Fringe Benefits:Guide,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,CL-Dent Pre-Tax,,JournalEntry
"7","288.54",JournalEntryLineDetail,Credit,"161",Tours:Labor:Fringe Benefits:Guide,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Med Pre-Tax,,JournalEntry
"8","903.0",JournalEntryLineDetail,Debit,"137",Payroll:Salaries & Wages:Admin,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Regular,,JournalEntry
"9","53.76",JournalEntryLineDetail,Debit,"139",Payroll:Salaries & Wages:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Overtime,,JournalEntry
"10","586.56",JournalEntryLineDetail,Debit,"139",Payroll:Salaries & Wages:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Paid Time Off,,JournalEntry
"11","7535.4",JournalEntryLineDetail,Debit,"139",Payroll:Salaries & Wages:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Regular,,JournalEntry
"12","4013.45",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Regular,,JournalEntry
"13","90.75",JournalEntryLineDetail,Debit,"190",Tours:Labor:Salaries & Wages:Fleet,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Overtime,,JournalEntry
"14","3018.4",JournalEntryLineDetail,Debit,"190",Tours:Labor:Salaries & Wages:Fleet,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Regular,,JournalEntry
"15","1472.9",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Overtime,,JournalEntry
"16","21333.99",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Regular,,JournalEntry
"17","13.1",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"18","55.99",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"19","9.12",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,SUTA,,JournalEntry
"20","116.49",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"21","498.08",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"22","82.58",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,SUTA,,JournalEntry
"23","58.2",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"24","248.83",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"25","7.84",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FUTA,,JournalEntry
"26","40.54",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,SUTA,,JournalEntry
"27","45.08",JournalEntryLineDetail,Debit,"189",Tours:Labor:Payroll Taxes:Fleet,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"28","192.77",JournalEntryLineDetail,Debit,"189",Tours:Labor:Payroll Taxes:Fleet,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"29","11.13",JournalEntryLineDetail,Debit,"189",Tours:Labor:Payroll Taxes:Fleet,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FUTA,,JournalEntry
"30","31.41",JournalEntryLineDetail,Debit,"189",Tours:Labor:Payroll Taxes:Fleet,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,SUTA,,JournalEntry
"31","323.12",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"32","1381.59",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"33","230.36",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,SUTA,,JournalEntry
"34","338.0",JournalEntryLineDetail,Debit,"147",Payroll:Payroll Related Expenses,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,AB-T&A Fee PEPM,,JournalEntry
"35","45.38",JournalEntryLineDetail,Debit,"147",Payroll:Payroll Related Expenses,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,B-Sales Tax,,JournalEntry
"36","625.0",JournalEntryLineDetail,Debit,"147",Payroll:Payroll Related Expenses,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,B-T&A Fee PEPM,,JournalEntry
"37","97.5",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,B-EPLI,,JournalEntry
"38","194.77",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,B-Hawaii TDI,,JournalEntry
"39","3884.49",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"45026","2025-06-30","2025063031",,,,,,"2",Kohala Zipline,Workers Comp Premium,,JournalEntry
"0","76301.81",JournalEntryLineDetail,Credit,"50",Accrued Liabilities:Accrued Payroll,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,"07/07 Payroll",,JournalEntry
"1","1944.82",JournalEntryLineDetail,Credit,"132",Payroll:Fringe Benefits:Admin,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,"401k Standalone",,JournalEntry
"2","36.3",JournalEntryLineDetail,Credit,"132",Payroll:Fringe Benefits:Admin,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,Cancer Ins Pre,,JournalEntry
"3","29.32",JournalEntryLineDetail,Credit,"132",Payroll:Fringe Benefits:Admin,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,SHE Pre-Tax,,JournalEntry
"4","90.62",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,"401k Standalone",,JournalEntry
"5","31.28",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,CL-Dent Pre-Tax,,JournalEntry
"6","90.62",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,CLT 401k-Roth,,JournalEntry
"7","1783.33",JournalEntryLineDetail,Credit,"134",Payroll:Fringe Benefits:Owner,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,"401k Standalone",,JournalEntry
"8","19.05",JournalEntryLineDetail,Credit,"134",Payroll:Fringe Benefits:Owner,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,CL-Acc Ins Post,,JournalEntry
"9","348.94",JournalEntryLineDetail,Credit,"135",Payroll:Fringe Benefits:Sales,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,"401k Standalone",,JournalEntry
"10","62.56",JournalEntryLineDetail,Credit,"135",Payroll:Fringe Benefits:Sales,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,CL-Dent Pre-Tax,,JournalEntry
"11","210.26",JournalEntryLineDetail,Credit,"135",Payroll:Fringe Benefits:Sales,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,CLT 401k-Roth,,JournalEntry
"12","8.52",JournalEntryLineDetail,Credit,"135",Payroll:Fringe Benefits:Sales,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,Med Pre-Tax,,JournalEntry
"13","2817.29",JournalEntryLineDetail,Credit,"161",Tours:Labor:Fringe Benefits:Guide,"45027","2025-06-30","2025063032",,,,,,"1",Hawaii Forest & Trail,"401k Standalone",,JournalEntry
